Id,WnvPresent
486,0.0527689820662477
487,0.0527689820662477
488,0.0527689820662477
513,0.0523892516636931
514,0.0526051266040587
515,0.0526051266040587
516,0.0527689820662477
517,0.0527689820662477
518,0.0527689820662477
519,0.0527689820662477
520,0.0527689820662477
537,0.0523892516636931
538,0.0526051266040587
539,0.0526051266040587
540,0.0527689820662477
541,0.0527689820662477
542,0.0527689820662477
543,0.0527689820662477
544,0.0527689820662477
929,0.0523892516636931
930,0.0526051266040587
931,0.0526051266040587
932,0.0527689820662477
933,0.0527689820662477
934,0.0527689820662477
935,0.0527689820662477
936,0.0527689820662477
937,0.0523892516636931
938,0.0526051266040587
939,0.0526051266040587
940,0.0527689820662477
941,0.0527689820662477
942,0.0527689820662477
943,0.0527689820662477
944,0.0527689820662477
945,0.0523892516636931
946,0.0526051266040587
947,0.0526051266040587
948,0.0527689820662477
949,0.0527689820662477
950,0.0527689820662477
951,0.0527689820662477
952,0.0527689820662477
1033,0.0523892516636931
1034,0.0526051266040587
1035,0.0526051266040587
1036,0.0527689820662477
1037,0.0527689820662477
1038,0.0527689820662477
1039,0.0527689820662477
1040,0.0527689820662477
1121,0.0523892516636931
1122,0.0526051266040587
1123,0.0526051266040587
1124,0.0527689820662477
1125,0.0527689820662477
1126,0.0527689820662477
1127,0.0527689820662477
1128,0.0527689820662477
1129,0.0523892516636931
1130,0.0526051266040587
1131,0.0526051266040587
1132,0.0527689820662477
1133,0.0527689820662477
1134,0.0527689820662477
1135,0.0527689820662477
1136,0.0527689820662477
1137,0.0523892516636931
1138,0.0526051266040587
1139,0.0526051266040587
1140,0.0527689820662477
1141,0.0527689820662477
1142,0.0527689820662477
1143,0.0527689820662477
1144,0.0527689820662477
1161,0.0523892516636931
1162,0.0526051266040587
1163,0.0526051266040587
1164,0.0527689820662477
1165,0.0527689820662477
1166,0.0527689820662477
1167,0.0527689820662477
1168,0.0527689820662477
25,0.0524231940413613
26,0.0526392010752572
27,0.0526392010752572
28,0.0528031567577744
29,0.0528031567577744
30,0.0528031567577744
31,0.0528031567577744
32,0.0528031567577744
33,0.0524231940413613
34,0.0526392010752572
35,0.0526392010752572
36,0.0528031567577744
37,0.0528031567577744
38,0.0528031567577744
39,0.0528031567577744
40,0.0528031567577744
41,0.0524231940413613
42,0.0526392010752572
43,0.0526392010752572
44,0.0528031567577744
45,0.0528031567577744
46,0.0528031567577744
47,0.0528031567577744
48,0.0528031567577744
49,0.0524231940413613
50,0.0526392010752572
51,0.0526392010752572
52,0.0528031567577744
53,0.0528031567577744
54,0.0528031567577744
55,0.0528031567577744
56,0.0528031567577744
57,0.0524231940413613
58,0.0526392010752572
59,0.0526392010752572
60,0.0528031567577744
61,0.0528031567577744
62,0.0528031567577744
63,0.0528031567577744
64,0.0528031567577744
65,0.0524231940413613
66,0.0526392010752572
67,0.0526392010752572
68,0.0528031567577744
69,0.0528031567577744
70,0.0528031567577744
71,0.0528031567577744
72,0.0528031567577744
73,0.0524231940413613
74,0.0526392010752572
75,0.0526392010752572
76,0.0528031567577744
77,0.0528031567577744
78,0.0528031567577744
79,0.0528031567577744
80,0.0528031567577744
81,0.0524231940413613
82,0.0526392010752572
83,0.0526392010752572
84,0.0528031567577744
85,0.0528031567577744
86,0.0528031567577744
87,0.0528031567577744
88,0.0528031567577744
89,0.0524231940413613
90,0.0526392010752572
91,0.0526392010752572
92,0.0528031567577744
93,0.0528031567577744
94,0.0528031567577744
95,0.0528031567577744
96,0.0528031567577744
97,0.0524231940413613
98,0.0526392010752572
99,0.0526392010752572
100,0.0528031567577744
101,0.0528031567577744
102,0.0528031567577744
103,0.0528031567577744
104,0.0528031567577744
105,0.0524231940413613
106,0.0526392010752572
107,0.0526392010752572
108,0.0528031567577744
109,0.0528031567577744
110,0.0528031567577744
111,0.0528031567577744
112,0.0528031567577744
121,0.0524231940413613
122,0.0526392010752572
123,0.0526392010752572
124,0.0528031567577744
125,0.0528031567577744
126,0.0528031567577744
127,0.0528031567577744
128,0.0528031567577744
129,0.0524231940413613
130,0.0526392010752572
131,0.0526392010752572
132,0.0528031567577744
133,0.0528031567577744
134,0.0528031567577744
135,0.0528031567577744
136,0.0528031567577744
137,0.0524231940413613
138,0.0526392010752572
139,0.0526392010752572
140,0.0528031567577744
141,0.0528031567577744
142,0.0528031567577744
143,0.0528031567577744
144,0.0528031567577744
169,0.0524231940413613
170,0.0526392010752572
171,0.0526392010752572
172,0.0528031567577744
173,0.0528031567577744
174,0.0528031567577744
175,0.0528031567577744
176,0.0528031567577744
185,0.0524231940413613
186,0.0526392010752572
187,0.0526392010752572
188,0.0528031567577744
189,0.0528031567577744
190,0.0528031567577744
191,0.0528031567577744
192,0.0528031567577744
193,0.0524231940413613
194,0.0526392010752572
195,0.0526392010752572
196,0.0528031567577744
197,0.0528031567577744
198,0.0528031567577744
199,0.0528031567577744
200,0.0528031567577744
201,0.0524231940413613
202,0.0526392010752572
203,0.0526392010752572
204,0.0528031567577744
205,0.0528031567577744
206,0.0528031567577744
207,0.0528031567577744
208,0.0528031567577744
209,0.0524231940413613
210,0.0526392010752572
211,0.0526392010752572
212,0.0528031567577744
213,0.0528031567577744
214,0.0528031567577744
215,0.0528031567577744
216,0.0528031567577744
217,0.0524231940413613
218,0.0526392010752572
219,0.0526392010752572
220,0.0528031567577744
221,0.0528031567577744
222,0.0528031567577744
223,0.0528031567577744
224,0.0528031567577744
225,0.0524231940413613
226,0.0526392010752572
227,0.0526392010752572
228,0.0528031567577744
229,0.0528031567577744
230,0.0528031567577744
231,0.0528031567577744
232,0.0528031567577744
233,0.0524231940413613
234,0.0526392010752572
235,0.0526392010752572
236,0.0528031567577744
237,0.0528031567577744
238,0.0528031567577744
239,0.0528031567577744
240,0.0528031567577744
241,0.0524231940413613
242,0.0526392010752572
243,0.0526392010752572
244,0.0528031567577744
245,0.0528031567577744
246,0.0528031567577744
247,0.0528031567577744
248,0.0528031567577744
257,0.0524231940413613
258,0.0526392010752572
259,0.0526392010752572
260,0.0528031567577744
261,0.0528031567577744
262,0.0528031567577744
263,0.0528031567577744
264,0.0528031567577744
265,0.0524231940413613
266,0.0526392010752572
267,0.0526392010752572
268,0.0528031567577744
269,0.0528031567577744
270,0.0528031567577744
271,0.0528031567577744
272,0.0528031567577744
273,0.0524231940413613
274,0.0526392010752572
275,0.0526392010752572
276,0.0528031567577744
277,0.0528031567577744
278,0.0528031567577744
279,0.0528031567577744
280,0.0528031567577744
281,0.0524231940413613
282,0.0526392010752572
283,0.0526392010752572
284,0.0528031567577744
285,0.0528031567577744
286,0.0528031567577744
287,0.0528031567577744
288,0.0528031567577744
289,0.0524231940413613
290,0.0526392010752572
291,0.0526392010752572
292,0.0528031567577744
293,0.0528031567577744
294,0.0528031567577744
295,0.0528031567577744
296,0.0528031567577744
297,0.0524231940413613
298,0.0526392010752572
299,0.0526392010752572
300,0.0528031567577744
301,0.0528031567577744
302,0.0528031567577744
303,0.0528031567577744
304,0.0528031567577744
305,0.0524231940413613
306,0.0526392010752572
307,0.0526392010752572
308,0.0528031567577744
309,0.0528031567577744
310,0.0528031567577744
311,0.0528031567577744
312,0.0528031567577744
313,0.0524231940413613
314,0.0526392010752572
315,0.0526392010752572
316,0.0528031567577744
317,0.0528031567577744
318,0.0528031567577744
319,0.0528031567577744
320,0.0528031567577744
321,0.0524231940413613
322,0.0526392010752572
323,0.0526392010752572
324,0.0528031567577744
325,0.0528031567577744
326,0.0528031567577744
327,0.0528031567577744
328,0.0528031567577744
329,0.0524231940413613
330,0.0526392010752572
331,0.0526392010752572
332,0.0528031567577744
333,0.0528031567577744
334,0.0528031567577744
335,0.0528031567577744
336,0.0528031567577744
337,0.0524231940413613
338,0.0526392010752572
339,0.0526392010752572
340,0.0528031567577744
341,0.0528031567577744
342,0.0528031567577744
343,0.0528031567577744
344,0.0528031567577744
345,0.0524231940413613
346,0.0526392010752572
347,0.0526392010752572
348,0.0528031567577744
349,0.0528031567577744
350,0.0528031567577744
351,0.0528031567577744
352,0.0528031567577744
353,0.0524231940413613
354,0.0526392010752572
355,0.0526392010752572
356,0.0528031567577744
357,0.0528031567577744
358,0.0528031567577744
359,0.0528031567577744
360,0.0528031567577744
393,0.0524231940413613
394,0.0526392010752572
395,0.0526392010752572
396,0.0528031567577744
397,0.0528031567577744
398,0.0528031567577744
399,0.0528031567577744
400,0.0528031567577744
401,0.0524231940413613
402,0.0526392010752572
403,0.0526392010752572
404,0.0528031567577744
405,0.0528031567577744
406,0.0528031567577744
407,0.0528031567577744
408,0.0528031567577744
409,0.0524231940413613
410,0.0526392010752572
411,0.0526392010752572
412,0.0528031567577744
413,0.0528031567577744
414,0.0528031567577744
415,0.0528031567577744
416,0.0528031567577744
417,0.0524231940413613
418,0.0526392010752572
419,0.0526392010752572
420,0.0528031567577744
421,0.0528031567577744
422,0.0528031567577744
423,0.0528031567577744
424,0.0528031567577744
425,0.0524231940413613
426,0.0526392010752572
427,0.0526392010752572
428,0.0528031567577744
429,0.0528031567577744
430,0.0528031567577744
431,0.0528031567577744
432,0.0528031567577744
433,0.0524231940413613
434,0.0526392010752572
435,0.0526392010752572
436,0.0528031567577744
437,0.0528031567577744
438,0.0528031567577744
439,0.0528031567577744
440,0.0528031567577744
441,0.0524231940413613
442,0.0526392010752572
443,0.0526392010752572
444,0.0528031567577744
445,0.0528031567577744
446,0.0528031567577744
447,0.0528031567577744
448,0.0528031567577744
449,0.0524231940413613
450,0.0526392010752572
451,0.0526392010752572
452,0.0528031567577744
453,0.0528031567577744
454,0.0528031567577744
455,0.0528031567577744
456,0.0528031567577744
457,0.0524231940413613
458,0.0526392010752572
459,0.0526392010752572
460,0.0528031567577744
461,0.0528031567577744
462,0.0528031567577744
463,0.0528031567577744
464,0.0528031567577744
465,0.0524231940413613
466,0.0526392010752572
467,0.0526392010752572
468,0.0528031567577744
469,0.0528031567577744
470,0.0528031567577744
471,0.0528031567577744
472,0.0528031567577744
473,0.0524231940413613
474,0.0526392010752572
475,0.0526392010752572
476,0.0528031567577744
477,0.0528031567577744
478,0.0528031567577744
479,0.0528031567577744
480,0.0528031567577744
489,0.0524231940413613
490,0.0526392010752572
491,0.0526392010752572
492,0.0528031567577744
493,0.0528031567577744
494,0.0528031567577744
495,0.0528031567577744
496,0.0528031567577744
497,0.0524231940413613
498,0.0526392010752572
499,0.0526392010752572
500,0.0528031567577744
501,0.0528031567577744
502,0.0528031567577744
503,0.0528031567577744
504,0.0528031567577744
505,0.0524231940413613
506,0.0526392010752572
507,0.0526392010752572
508,0.0528031567577744
509,0.0528031567577744
510,0.0528031567577744
511,0.0528031567577744
512,0.0528031567577744
521,0.0524231940413613
522,0.0526392010752572
523,0.0526392010752572
524,0.0528031567577744
525,0.0528031567577744
526,0.0528031567577744
527,0.0528031567577744
528,0.0528031567577744
529,0.0524231940413613
530,0.0526392010752572
531,0.0526392010752572
532,0.0528031567577744
533,0.0528031567577744
534,0.0528031567577744
535,0.0528031567577744
536,0.0528031567577744
545,0.0524231940413613
546,0.0526392010752572
547,0.0526392010752572
548,0.0528031567577744
549,0.0528031567577744
550,0.0528031567577744
551,0.0528031567577744
552,0.0528031567577744
553,0.0524231940413613
554,0.0526392010752572
555,0.0526392010752572
556,0.0528031567577744
557,0.0528031567577744
558,0.0528031567577744
559,0.0528031567577744
560,0.0528031567577744
561,0.0524231940413613
562,0.0526392010752572
563,0.0526392010752572
564,0.0528031567577744
565,0.0528031567577744
566,0.0528031567577744
567,0.0528031567577744
568,0.0528031567577744
569,0.0524231940413613
570,0.0526392010752572
571,0.0526392010752572
572,0.0528031567577744
573,0.0528031567577744
574,0.0528031567577744
575,0.0528031567577744
576,0.0528031567577744
577,0.0524231940413613
578,0.0526392010752572
579,0.0526392010752572
580,0.0528031567577744
581,0.0528031567577744
582,0.0528031567577744
583,0.0528031567577744
584,0.0528031567577744
585,0.0524231940413613
586,0.0526392010752572
587,0.0526392010752572
588,0.0528031567577744
589,0.0528031567577744
590,0.0528031567577744
591,0.0528031567577744
592,0.0528031567577744
593,0.0524231940413613
594,0.0526392010752572
595,0.0526392010752572
596,0.0528031567577744
597,0.0528031567577744
598,0.0528031567577744
599,0.0528031567577744
600,0.0528031567577744
601,0.0524231940413613
602,0.0526392010752572
603,0.0526392010752572
604,0.0528031567577744
605,0.0528031567577744
606,0.0528031567577744
607,0.0528031567577744
608,0.0528031567577744
609,0.0524231940413613
610,0.0526392010752572
611,0.0526392010752572
612,0.0528031567577744
613,0.0528031567577744
614,0.0528031567577744
615,0.0528031567577744
616,0.0528031567577744
617,0.0524231940413613
618,0.0526392010752572
619,0.0526392010752572
620,0.0528031567577744
621,0.0528031567577744
622,0.0528031567577744
623,0.0528031567577744
624,0.0528031567577744
625,0.0524231940413613
626,0.0526392010752572
627,0.0526392010752572
628,0.0528031567577744
629,0.0528031567577744
630,0.0528031567577744
631,0.0528031567577744
632,0.0528031567577744
633,0.0524231940413613
634,0.0526392010752572
635,0.0526392010752572
636,0.0528031567577744
637,0.0528031567577744
638,0.0528031567577744
639,0.0528031567577744
640,0.0528031567577744
641,0.0524231940413613
642,0.0526392010752572
643,0.0526392010752572
644,0.0528031567577744
645,0.0528031567577744
646,0.0528031567577744
647,0.0528031567577744
648,0.0528031567577744
649,0.0524231940413613
650,0.0526392010752572
651,0.0526392010752572
652,0.0528031567577744
653,0.0528031567577744
654,0.0528031567577744
655,0.0528031567577744
656,0.0528031567577744
657,0.0524231940413613
658,0.0526392010752572
659,0.0526392010752572
660,0.0528031567577744
661,0.0528031567577744
662,0.0528031567577744
663,0.0528031567577744
664,0.0528031567577744
665,0.0524231940413613
666,0.0526392010752572
667,0.0526392010752572
668,0.0528031567577744
669,0.0528031567577744
670,0.0528031567577744
671,0.0528031567577744
672,0.0528031567577744
673,0.0524231940413613
674,0.0526392010752572
675,0.0526392010752572
676,0.0528031567577744
677,0.0528031567577744
678,0.0528031567577744
679,0.0528031567577744
680,0.0528031567577744
681,0.0524231940413613
682,0.0526392010752572
683,0.0526392010752572
684,0.0528031567577744
685,0.0528031567577744
686,0.0528031567577744
687,0.0528031567577744
688,0.0528031567577744
689,0.0524231940413613
690,0.0526392010752572
691,0.0526392010752572
692,0.0528031567577744
693,0.0528031567577744
694,0.0528031567577744
695,0.0528031567577744
696,0.0528031567577744
697,0.0524231940413613
698,0.0526392010752572
699,0.0526392010752572
700,0.0528031567577744
701,0.0528031567577744
702,0.0528031567577744
703,0.0528031567577744
704,0.0528031567577744
705,0.0524231940413613
706,0.0526392010752572
707,0.0526392010752572
708,0.0528031567577744
709,0.0528031567577744
710,0.0528031567577744
711,0.0528031567577744
712,0.0528031567577744
713,0.0524231940413613
714,0.0526392010752572
715,0.0526392010752572
716,0.0528031567577744
717,0.0528031567577744
718,0.0528031567577744
719,0.0528031567577744
720,0.0528031567577744
721,0.0524231940413613
722,0.0526392010752572
723,0.0526392010752572
724,0.0528031567577744
725,0.0528031567577744
726,0.0528031567577744
727,0.0528031567577744
728,0.0528031567577744
729,0.0524231940413613
730,0.0526392010752572
731,0.0526392010752572
732,0.0528031567577744
733,0.0528031567577744
734,0.0528031567577744
735,0.0528031567577744
736,0.0528031567577744
737,0.0524231940413613
738,0.0526392010752572
739,0.0526392010752572
740,0.0528031567577744
741,0.0528031567577744
742,0.0528031567577744
743,0.0528031567577744
744,0.0528031567577744
745,0.0524231940413613
746,0.0526392010752572
747,0.0526392010752572
748,0.0528031567577744
749,0.0528031567577744
750,0.0528031567577744
751,0.0528031567577744
752,0.0528031567577744
753,0.0524231940413613
754,0.0526392010752572
755,0.0526392010752572
756,0.0528031567577744
757,0.0528031567577744
758,0.0528031567577744
759,0.0528031567577744
760,0.0528031567577744
761,0.0524231940413613
762,0.0526392010752572
763,0.0526392010752572
764,0.0528031567577744
765,0.0528031567577744
766,0.0528031567577744
767,0.0528031567577744
768,0.0528031567577744
769,0.0524231940413613
770,0.0526392010752572
771,0.0526392010752572
772,0.0528031567577744
773,0.0528031567577744
774,0.0528031567577744
775,0.0528031567577744
776,0.0528031567577744
777,0.0524231940413613
778,0.0526392010752572
779,0.0526392010752572
780,0.0528031567577744
781,0.0528031567577744
782,0.0528031567577744
783,0.0528031567577744
784,0.0528031567577744
785,0.0524231940413613
786,0.0526392010752572
787,0.0526392010752572
788,0.0528031567577744
789,0.0528031567577744
790,0.0528031567577744
791,0.0528031567577744
792,0.0528031567577744
793,0.0524231940413613
794,0.0526392010752572
795,0.0526392010752572
796,0.0528031567577744
797,0.0528031567577744
798,0.0528031567577744
799,0.0528031567577744
800,0.0528031567577744
801,0.0524231940413613
802,0.0526392010752572
803,0.0526392010752572
804,0.0528031567577744
805,0.0528031567577744
806,0.0528031567577744
807,0.0528031567577744
808,0.0528031567577744
809,0.0524231940413613
810,0.0526392010752572
811,0.0526392010752572
812,0.0528031567577744
813,0.0528031567577744
814,0.0528031567577744
815,0.0528031567577744
816,0.0528031567577744
817,0.0524231940413613
818,0.0526392010752572
819,0.0526392010752572
820,0.0528031567577744
821,0.0528031567577744
822,0.0528031567577744
823,0.0528031567577744
824,0.0528031567577744
825,0.0524231940413613
826,0.0526392010752572
827,0.0526392010752572
828,0.0528031567577744
829,0.0528031567577744
830,0.0528031567577744
831,0.0528031567577744
832,0.0528031567577744
833,0.0524231940413613
834,0.0526392010752572
835,0.0526392010752572
836,0.0528031567577744
837,0.0528031567577744
838,0.0528031567577744
839,0.0528031567577744
840,0.0528031567577744
841,0.0524231940413613
842,0.0526392010752572
843,0.0526392010752572
844,0.0528031567577744
845,0.0528031567577744
846,0.0528031567577744
847,0.0528031567577744
848,0.0528031567577744
849,0.0524231940413613
850,0.0526392010752572
851,0.0526392010752572
852,0.0528031567577744
853,0.0528031567577744
854,0.0528031567577744
855,0.0528031567577744
856,0.0528031567577744
857,0.0524231940413613
858,0.0526392010752572
859,0.0526392010752572
860,0.0528031567577744
861,0.0528031567577744
862,0.0528031567577744
863,0.0528031567577744
864,0.0528031567577744
865,0.0524231940413613
866,0.0526392010752572
867,0.0526392010752572
868,0.0528031567577744
869,0.0528031567577744
870,0.0528031567577744
871,0.0528031567577744
872,0.0528031567577744
873,0.0524231940413613
874,0.0526392010752572
875,0.0526392010752572
876,0.0528031567577744
877,0.0528031567577744
878,0.0528031567577744
879,0.0528031567577744
880,0.0528031567577744
881,0.0524231940413613
882,0.0526392010752572
883,0.0526392010752572
884,0.0528031567577744
885,0.0528031567577744
886,0.0528031567577744
887,0.0528031567577744
888,0.0528031567577744
889,0.0524231940413613
890,0.0526392010752572
891,0.0526392010752572
892,0.0528031567577744
893,0.0528031567577744
894,0.0528031567577744
895,0.0528031567577744
896,0.0528031567577744
897,0.0524231940413613
898,0.0526392010752572
899,0.0526392010752572
900,0.0528031567577744
901,0.0528031567577744
902,0.0528031567577744
903,0.0528031567577744
904,0.0528031567577744
905,0.0524231940413613
906,0.0526392010752572
907,0.0526392010752572
908,0.0528031567577744
909,0.0528031567577744
910,0.0528031567577744
911,0.0528031567577744
912,0.0528031567577744
913,0.0524231940413613
914,0.0526392010752572
915,0.0526392010752572
916,0.0528031567577744
917,0.0528031567577744
918,0.0528031567577744
919,0.0528031567577744
920,0.0528031567577744
921,0.0524231940413613
922,0.0526392010752572
923,0.0526392010752572
924,0.0528031567577744
925,0.0528031567577744
926,0.0528031567577744
927,0.0528031567577744
928,0.0528031567577744
953,0.0524231940413613
954,0.0526392010752572
955,0.0526392010752572
956,0.0528031567577744
957,0.0528031567577744
958,0.0528031567577744
959,0.0528031567577744
960,0.0528031567577744
961,0.0524231940413613
962,0.0526392010752572
963,0.0526392010752572
964,0.0528031567577744
965,0.0528031567577744
966,0.0528031567577744
967,0.0528031567577744
968,0.0528031567577744
969,0.0524231940413613
970,0.0526392010752572
971,0.0526392010752572
972,0.0528031567577744
973,0.0528031567577744
974,0.0528031567577744
975,0.0528031567577744
976,0.0528031567577744
977,0.0524231940413613
978,0.0526392010752572
979,0.0526392010752572
980,0.0528031567577744
981,0.0528031567577744
982,0.0528031567577744
983,0.0528031567577744
984,0.0528031567577744
985,0.0524231940413613
986,0.0526392010752572
987,0.0526392010752572
988,0.0528031567577744
989,0.0528031567577744
990,0.0528031567577744
991,0.0528031567577744
992,0.0528031567577744
993,0.0524231940413613
994,0.0526392010752572
995,0.0526392010752572
996,0.0528031567577744
997,0.0528031567577744
998,0.0528031567577744
999,0.0528031567577744
1000,0.0528031567577744
1001,0.0524231940413613
1002,0.0526392010752572
1003,0.0526392010752572
1004,0.0528031567577744
1005,0.0528031567577744
1006,0.0528031567577744
1007,0.0528031567577744
1008,0.0528031567577744
1009,0.0524231940413613
1010,0.0526392010752572
1011,0.0526392010752572
1012,0.0528031567577744
1013,0.0528031567577744
1014,0.0528031567577744
1015,0.0528031567577744
1016,0.0528031567577744
1017,0.0524231940413613
1018,0.0526392010752572
1019,0.0526392010752572
1020,0.0528031567577744
1021,0.0528031567577744
1022,0.0528031567577744
1023,0.0528031567577744
1024,0.0528031567577744
1025,0.0524231940413613
1026,0.0526392010752572
1027,0.0526392010752572
1028,0.0528031567577744
1029,0.0528031567577744
1030,0.0528031567577744
1031,0.0528031567577744
1032,0.0528031567577744
1041,0.0524231940413613
1042,0.0526392010752572
1043,0.0526392010752572
1044,0.0528031567577744
1045,0.0528031567577744
1046,0.0528031567577744
1047,0.0528031567577744
1048,0.0528031567577744
1049,0.0524231940413613
1050,0.0526392010752572
1051,0.0526392010752572
1052,0.0528031567577744
1053,0.0528031567577744
1054,0.0528031567577744
1055,0.0528031567577744
1056,0.0528031567577744
1057,0.0524231940413613
1058,0.0526392010752572
1059,0.0526392010752572
1060,0.0528031567577744
1061,0.0528031567577744
1062,0.0528031567577744
1063,0.0528031567577744
1064,0.0528031567577744
1065,0.0524231940413613
1066,0.0526392010752572
1067,0.0526392010752572
1068,0.0528031567577744
1069,0.0528031567577744
1070,0.0528031567577744
1071,0.0528031567577744
1072,0.0528031567577744
1073,0.0524231940413613
1074,0.0526392010752572
1075,0.0526392010752572
1076,0.0528031567577744
1077,0.0528031567577744
1078,0.0528031567577744
1079,0.0528031567577744
1080,0.0528031567577744
1081,0.0524231940413613
1082,0.0526392010752572
1083,0.0526392010752572
1084,0.0528031567577744
1085,0.0528031567577744
1086,0.0528031567577744
1087,0.0528031567577744
1088,0.0528031567577744
1089,0.0524231940413613
1090,0.0526392010752572
1091,0.0526392010752572
1092,0.0528031567577744
1093,0.0528031567577744
1094,0.0528031567577744
1095,0.0528031567577744
1096,0.0528031567577744
1097,0.0524231940413613
1098,0.0526392010752572
1099,0.0526392010752572
1100,0.0528031567577744
1101,0.0528031567577744
1102,0.0528031567577744
1103,0.0528031567577744
1104,0.0528031567577744
1105,0.0524231940413613
1106,0.0526392010752572
1107,0.0526392010752572
1108,0.0528031567577744
1109,0.0528031567577744
1110,0.0528031567577744
1111,0.0528031567577744
1112,0.0528031567577744
1113,0.0524231940413613
1114,0.0526392010752572
1115,0.0526392010752572
1116,0.0528031567577744
1117,0.0528031567577744
1118,0.0528031567577744
1119,0.0528031567577744
1120,0.0528031567577744
1145,0.0524231940413613
1146,0.0526392010752572
1147,0.0526392010752572
1148,0.0528031567577744
1149,0.0528031567577744
1150,0.0528031567577744
1151,0.0528031567577744
1152,0.0528031567577744
1153,0.0524231940413613
1154,0.0526392010752572
1155,0.0526392010752572
1156,0.0528031567577744
1157,0.0528031567577744
1158,0.0528031567577744
1159,0.0528031567577744
1160,0.0528031567577744
1169,0.0524231940413613
1170,0.0526392010752572
1171,0.0526392010752572
1172,0.0528031567577744
1173,0.0528031567577744
1174,0.0528031567577744
1175,0.0528031567577744
1176,0.0528031567577744
1177,0.0524231940413613
1178,0.0526392010752572
1179,0.0526392010752572
1180,0.0528031567577744
1181,0.0528031567577744
1182,0.0528031567577744
1183,0.0528031567577744
1184,0.0528031567577744
1185,0.0524231940413613
1186,0.0526392010752572
1187,0.0526392010752572
1188,0.0528031567577744
1189,0.0528031567577744
1190,0.0528031567577744
1191,0.0528031567577744
1192,0.0528031567577744
1193,0.0524231940413613
1194,0.0526392010752572
1195,0.0526392010752572
1196,0.0528031567577744
1197,0.0528031567577744
1198,0.0528031567577744
1199,0.0528031567577744
1200,0.0528031567577744
1201,0.0524231940413613
1202,0.0526392010752572
1203,0.0526392010752572
1204,0.0528031567577744
1205,0.0528031567577744
1206,0.0528031567577744
1207,0.0528031567577744
1208,0.0528031567577744
1209,0.0524027545300053
1210,0.0524027545300053
1211,0.0524027545300053
1212,0.0524027545300053
1213,0.0524027545300053
1214,0.0524027545300053
1215,0.0524027545300053
1216,0.0524027545300053
1217,0.0524027545300053
1218,0.0524027545300053
1219,0.0524027545300053
1220,0.0524027545300053
1221,0.0524027545300053
1222,0.0524027545300053
1223,0.0524027545300053
1224,0.0524027545300053
1225,0.0524027545300053
1226,0.0524027545300053
1227,0.0524027545300053
1228,0.0524027545300053
1229,0.0524027545300053
1230,0.0524027545300053
1231,0.0524027545300053
1232,0.0524027545300053
1321,0.0524027545300053
1322,0.0524027545300053
1323,0.0524027545300053
1324,0.0524027545300053
1325,0.0524027545300053
1326,0.0524027545300053
1327,0.0524027545300053
1328,0.0524027545300053
1353,0.0524027545300053
1354,0.0524027545300053
1355,0.0524027545300053
1356,0.0524027545300053
1357,0.0524027545300053
1358,0.0524027545300053
1359,0.0524027545300053
1360,0.0524027545300053
